marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date
US	14857590	R1O5RABE65ZDU2	B001M04T0E	414545998	Crayola Art and Craft Brush Set	Toys	5	0	0	N	Y	Little kids	Love them! Plus supper soft!	2015-08-31
US	15745281	R1H9T9XZ9P58NX	B00000IV8B	583081567	LR-2561 - LACING SHAPES 9/PK AGES 3-6	Toys	5	0	0	N	Y	Five Stars	Love these!! Very sturdy, fun colors and shapes. Great activity, the kids loved them!	2015-08-31
US	354372	R252I0XURRVANW	B003HC9734	638757466	Betrayal At House On The Hill - 2nd Edition	Toys	5	0	0	N	Y	Five Stars	Best game ever!	2015-08-31
US	29148432	R1HHWYMCT44RLA	B00AFU68GU	188068428	Power Rangers Megaforce Snake Ax, Tiger Claw, and Shark Bowgun Battle Set	Toys	4	0	0	N	Y	Good build quality	Good build quality, but they are smaller than I expected. I'd say perfect size for young kids (4 - 7), a bit awkward for grown-ups though.	2015-08-31
US	18966606	R2MU1OZ076A80V	B0055VH0IY	315740691	Totoro Smiling Plush Doll 12" (Light Grey)	Toys	5	0	0	N	Y	Five Stars	Too cute. Daughter takes it everywhere and it holds up to hard use.	2015-08-31
US	26704897	REIDWLCGAV32C	B00ZSDEJCY	262213879	Barbie Accessories Compatible EASYVIEW Toy Storage Organizer Case (Pink)	Toys	5	0	0	N	N	This is the perfect organizer to take Jewelry on the go!	This Shopkin compatible organizer is exactly what I needed! I do not own or collect shopkins, but I have been looking for an organizer that is small and compact that I can use for my jewelry when traveling. My regular jewelry organizer that comes on a hanger is way to big to take with me. This organizer is exactly what I was looking for. The pockets fit eatings, rings, and necklaces. I love that I can zip up a row and have my jewelry stay securely in place. When I would previously travel, I would just lump all my jewelry in  a one pocket case and then when I needed to wear it, I would have all my necklaces tangled up in one giant mess and it was an absolute nightmare! Another great feature about this case is that it has a hook you can use to hang it up.  Additionally,  you can also fold the case and close it using the velcro. I have attached some pictures to show how well it works with my jewelry. It will also store compactly in my luggage in a closed position.	2015-08-31
US	16654726	R1RRWWPX4HUZLU	B00MO60B5C	733168660	Flying Fairy Doll Flutter Fly Flower Fairy Through the Air with music / Best Christmas gift New Year gift for Kids Children Girls (Dark Pink)	Toys	5	0	0	N	Y	I bought two of them - for two of my granddaughters and they loved	This was a huge hit.  I bought two of them - for two of my granddaughters and they loved them	2015-08-31
US	27206928	R35VXMHM0N2L0R	B0021K54Z8	99964326	Clubhouse Photo Booth Props	Toys	4	0	0	N	Y	Four Stars	kids really enjoyed it, I loaded it up with candy and it held up.	2015-08-31
US	19415143	RNRH43V6RUNR8	B001AY29V8	525473137	Loftus Red Magic Sponge Ball Set, 1 1/4 inch Balls with Instructions	Toys	5	0	1	N	Y	Five Stars	Good product	2015-08-31
US	3187164	RV385E3BMFYSW	B004OF92GK	939493636	Imperial Toy Little Tikes Leaf & Lawn Bubble Blower,Colors may Vary	Toys	1	0	0	N	Y	One Star	came defective -	2015-08-31
US	9565068	R9G8OO6O0Q97A	B008QZTCSM	828015338	Flashlight and Pen Necklaces - 12 per pack	Toys	3	0	1	N	Y	I wanted blue ink and the vendor could not tell ...	I wanted blue ink and the vendor could not tell me the color of ink.  Turned out to be black, I just gave them away.	2015-08-31
US	44759540	R3ED60RC69CCQ6	B00VJKTLMS	917726757	Fisher-Price Nickelodeon Blaze and the Monster Machines Super Stunts Blaze	Toys	5	22	23	Y	N	Lots of fun if you have lots of room.	This toy is a knock-it-out-of-the-park hit.  Sure, the toy is, as one reviewer noted, &#34;limited play.&#34;  The &#34;limited&#34; part is that it does five things, and requires a ton of room, like a family room or a really big outdoor area.  Blaze does not work well on carpeting.  Though Blaze &#34;only&#34; does five things, periodically you get cued to give Blaze a hand, like filling his tires or revving his engine.<br /><br />Blaze is surprisingly heavy, but the weight is needed to help Blaze do his multiple stunts.  A lever automatically lowers to help Blaze do his various stunts.  Technically, Blaze only does five things, four of which are stunts, but Blaze seems to do a bit of ad-libbing from time to time that makes the five stunts seem like a lot more.  Blaze lifts up from the back, from the front, from the side, and does tail spins.  Blaze also talks and provides his own music.  Admittedly, the talking and music can get a little old, but it is so amusing to watch Blaze do tricks that we had little time to be bored.<br /><br />The only &#34;down side&#34; to Blaze is that Blaze requires a LOT of area without carpeting to do his stunts.  Blaze does have a power mode that works okay on carpet, but any stunts that use the automatic lever work much better on a relatively smooth surface, like a concrete or hardwood floor.<br /><br />We have had many different toy vehicles over the decades, some of which were nearly the cost of this vehicle.  Many of those vehicles only did one thing.  Occasionally they might do something else, like pop a wheelie.  But none of those vehicles would do all the things this vehicle will do.  Frankly, I would have loved this toy as a child.  What the heck, I love this toy as an adult.  Then there are the grandchildren, if they can get it away from grandpa.<br /><br />Enjoy!	2015-08-31
US	28393942	R3PHJJJIVHHE3A	B002W91PXI	885766965	Lil' Mermaid Girl's Costume	Toys	4	0	0	N	Y	girls love it	My 4 yr od granddaughters love playing Ariel.  Looks great and quality matierial, as cosstume materials go.<br />Just know the &#34;boa&#34; and wig are not included.	2015-08-31
US	24090677	R142EO5UT7FMAE	B0045D9B7Q	25294614	CHILD Batman Utility Belt Officially Licensed Batman Costume Accessory	Toys	5	0	0	N	Y	Five Stars	Nice utility belt to add to your childs Batman costume.	2015-08-31
US	20822786	R237LE5Q6P0HMC	B00KTLP096	714953194	Alabama Playing Cards	Toys	5	0	0	N	Y	Roll Tide	Great buy for any Alabama fan!	2015-08-31
US	22899042	R7GYOGFN7MPJN	B00JK9Q7QI	865782140	Nerf N-Strike Jolt Blaster	Toys	5	0	0	N	Y	which is perfect for the use I put it to	This has a very long distance range, which is perfect for the use I put it to!	2015-08-31
US	30364058	R214VYBXIY8SFA	B00I6EUAKW	293438814	DC Collectibles Injustice: Batman and The Joker 3.75" Action Figure (2-Pack)	Toys	1	0	0	N	Y	Don't waste your money.	The item came with robin suffering from a loss of limb. These are the most fragile toys I've ever bought. Def not meant to actually be played with. Batman's jacket required a hot glue gun right out of the box. Ultimately the dog ate them. They're dollar store trash.	2015-08-31
US	46585313	R23UO3HSWEFGNP	B00P89N4OC	278909004	Sands Alive! 18 Piece Deluxe Molds Set - Safari Animals, Mini Castles and Geometric Shapes (Sand not included) Compatible with Sands Alive!, Kinetic Sand, Brookstone Sand, Moon Sand, Any Molding Sand	Toys	5	0	0	N	Y	Five Stars	I'm very pleased	2015-08-31
US	43852937	R2FBM6N22SP31V	B00SOFZF08	431394678	Transformers Generations Combiner Wars Devastator Figure Set(Discontinued by manufacturer)	Toys	5	0	0	N	Y	Ridiculously cool. Needed more padding in the shipping box	Ridiculously cool. Needed more padding in the shipping box. The edge is a bit bent up. But he is impressive and an awesome addition to my collection.	2015-08-31
US	52744838	R2T8YLS43EFIVG	B00YDG2DHU	844174325	Telebrands Balloon Bonanza as Seen on TV	Toys	1	0	0	N	N	this product sucks	Balloons do not fill up. Shoot off empty. Don't pop. the product breaks when trying to use it. don't send the return intructions. Bad product	2015-08-31
US	31524562	RUGW356L19MPD	B0033PRGJM	695776894	Teach My Baby Learning Kit	Toys	5	1	1	N	Y	I love it! It was delivered way faster than expected ...	I love it! It was delivered way faster than expected and my one year old loves figuring out how the blocks work together. She loves matching the puzzle pieces it's allowing her cognitive skills to function faster than it would had I plopped her in front of the television. We use the books and make songs out of them. Overall great product worth every penny.	2015-08-31
US	28661433	R34PSNKQ6XQSF3	B0037W5Y2W	646712151	Blink Card Game The World's Fastest Game	Toys	5	0	0	N	Y	Great game. My 7 year old daughter enjoys it	Great game.  My 7 year old daughter enjoys it.  She's really into card games right now.	2015-08-31
US	132571	R6W8VG9QZ4P00	B00OZQXRGO	98147819	Animal Planet Grow Eggs- Safari- Hatch and Grow Three Different Super-Sized Animals (Series 2)	Toys	5	0	0	N	N	great gift for kids!	I love getting these for my kids! There's so many different series so there's always new kinds to explore and learn about. They love watching them hatch! And it's so exciting for them to guess which animal they are getting! The intrusions are simple and they arrive fast!	2015-08-31
US	35725381	R2KQBA2ZQTYFS7	B0009XE0YK	993086644	Polar Pups 68, 69, 70	Toys	4	0	0	N	Y	Four Stars	OK	2015-08-31
US	21599988	R354F7Q0T6B8UW	B00005TQI7	841636844	Kidoozie My First Purse, Fun and Educational, For Toddlers and Preschoolers, Encourages Safe Play	Toys	5	0	0	N	Y	Five Stars	Very feminine and well made.	2015-08-31
US	51096676	R2YRH48DVVNE9E	B007WMX0BU	345479767	LIGHT-UP LED BUBBLE GUN BLASTER w/ BUBBLES AND BATTERIES	Toys	4	0	0	N	Y	This gun works well. 4 stars instead of 5 ...	This gun works well.  4 stars instead of 5 because target sells the same thing for 4.99.	2015-08-31
US	24131007	RBGFXO7CJA348	B00BU9R25G	711420801	Nanoblock Clownfish	Toys	4	1	1	N	N	So cute! Doesn't connect to base, but oh well...	I love clown fish and these are adorable. In general I really enjoyed building this. The big fish fell apart a couple of times when I was building it-- I had to be careful where I applied pressure. It wasn't too hard to put back together though. The only issue is that I can't get it to connect to the blue &#34;water&#34; plate. I mean, it will stand there, but the blocks are facing the other direction so it's not secured. I guess I'd have to use super glue. Other than that, it was really fun.	2015-08-31
US	34565165	RC2AHQZXXJRBI	B005QIYRVY	370307080	Intex Surf N Slide Inflatable Play Center, 174 in X 66 in X 64 in, for Ages 6 and up	Toys	3	0	0	N	Y	Three Stars	Kids loved it, but a seam split after three weeks and now it leaks air significantly.	2015-08-31
US	12577045	R2BCCD4DD4536L	B00YH60L7U	893363259	Classic Card Games, Set of 6 Decks: Old Maid, War, Hearts, Memory Match, Go Fish and Crazy Eights	Toys	4	0	0	N	Y	Nice set of childerns card games.	It is a nice set I thought they were smaller then an average deck but then remembered a good size for kids hands I haven't used them yet, I'm still waiting for my grand-kids to come visit. But from what I can see they will work out just fine.	2015-08-31
US	46137023	R2P0X4G4Z86CDS	B00UURGD54	792406705	{Factory Direct Sale} Change Color Silk Scarf For Magic Trick By Mr. Magic Streets Joke Props Tools Toys Gift Randomly	Toys	5	0	0	N	Y	Five Stars	My grandson loves this!	2015-08-31
US	9876310	R18P0A0ZWM70ZX	B0081YGURO	925059370	Disguise GI Joe Retaliation Blade of Justice Sword Accessory-	Toys	4	0	0	N	Y	Four Stars	very good for a 5-6 years old kid.	2015-08-31
US	44039656	R3TSI41ODVHI5R	B004OKD9MI	691848975	Plush Yellow Quacking Easter Duck 10" Tall Sitting	Toys	5	0	0	N	Y	Five Stars	My kids loves this!	2015-08-31
US	9115871	R26SKOE85ATU1N	B00FA9FP9M	684057075	Disney Parks Mickey Mouse Coin Bank - Disney Parks Exclusive & Limited Availability	Toys	5	1	1	N	Y	Five Stars	My great grandson just loves this bank.	2015-08-31
US	48916224	R20PQVQ5JHRGG2	B008L3ZFNK	260992325	Lego Star Wars Chewbacca Minifigure 9516	Toys	4	1	1	N	Y	Four Stars	Cute but pricey.	2015-08-31
US	917012	R6CAJNBVGUCD6	1616614471	987267910	Star Wars X-Wing: Dice Pack	Toys	4	0	0	N	Y	Four Stars	excelent but late	2015-08-31
US	12221931	R18UEONY55XDQO	B00004YURI	508626992	Edu-Toys  Metal Detector With Beep Alert	Toys	5	0	0	N	Y	Small but sturdy	Granddaughter loves it - lightweight	2015-08-31
US	40049683	RQU8QMYKFDK7E	B00VFDH7DE	107146980	2013 INTERNATIONAL DURASTAR 4400 BEVERAGE TRUCK (Red) H-D Trucks Series 2015 Greenlight Collectibles 1:64 Scale Limited Edition Die-Cast Vehicle	Toys	5	0	0	N	Y	my kid loved it, just remember this is a collectible item ...	It comes ver close to the real thing, which is the one I drive, my kid loved it, just remember this is a collectible item not a toy.	2015-08-31
US	37589530	R36HB0KUOSGWW3	1631400924	108362687	Machi Koro	Toys	5	0	0	N	Y	Great Buy!	My family and I really enjoy playing this game... great buy for a family with children 8+ years.	2015-08-31
US	11210951	R2MMBU9RE1BFKD	B00K6YTXPI	720985257	Dazzling Toys 12 Pairs Neon 80's Wayfarer Sunglasses Kids Party Favors 4.5 Inch - Pack of 12	Toys	5	0	0	N	Y	Perfect for a 3 year old party favor	I ordered these for my 3 year old son's birthday party as party favors. They were a huge hit & the perfect fit for a 3 year old!	2015-08-31
US	40753456	RDINHSFSA1Y7X	B00EXFVHAA	825245004	BRAND NEW 4pcs Bruce Lee Kung fu Master PVC 4"action figures	Toys	5	0	0	N	Y	Five Stars	Great shape. You need to assemble	2015-08-31
US	47887209	R2ZVKU440LEN13	B00QKLLC1O	146052104	Schleich Dragon Fighter Toy Figure	Toys	5	0	0	Y	N	Perfect for the dragon lover in you	The Schleich Dragon Fighter Toy Figure is a beautiful toy!  The color and detailed paint is true to the product photo.  Construction is rigid plastic with little bend in any parts.  Measuring about 8 inches in diameter and standing about 4 inches tall, this will look great on the shelf or in an special staged setting.  Perfect for the dragon lover in someone you love or for your yourself!	2015-08-31
US	10046449	R21OEH5M7TTK9W	B008ZB5E2K	454973342	Manhattan Toy Wimmer-Ferguson Infant Stim Mobile To Go Travel Toy	Toys	5	0	0	N	Y	Wonderful!	My son was practically hypnotized by this. He loved it! (I did too because it kept him entertained for a good hour!)	2015-08-31
US	9905820	RAJ1ESPK6N0Q6	B000GKU0VS	622776440	Baseball 17" Foil Balloon	Toys	5	0	0	N	Y	Don't pop my balloon	Went and had my balloons filled for wedding decorations, and as soon as one touched a wall it popped, but the other balloons lasted kids playinf with them and touching them. They were as pictured, even fast delivery	2015-08-31
US	48630905	R2ATRPNQNJZN35	B00LD041OW	16725140	Littlest Pet Shop Figures Dachshund and Baby Dachshund	Toys	4	2	3	N	Y	Reluctant fan	Why oh why does my child insist on these things. $13 for two tiny pieces of plastic. But... it makes her sooooo happy. And at least it is not an app.	2015-08-31
US	12470970	REPRMRBOUY1NY	B000U0Y9XO	691682899	Squiggle Wiggle Writer by Hart Toys, Colors may vary	Toys	5	0	0	N	Y	Best pen ever!	Kids just love it!  Great for practicing prewriting/writing skills.	2015-08-31
US	43956201	R2JUA090KAXWKI	B00LXCO2UI	846911391	DecoPac Iridescent Diamond Ring Cupcake Rings (12 Count)	Toys	3	0	0	N	Y	Three Stars	Ordered 12, received 11. Rings were exactly as pictured and very cute.	2015-08-31
US	44737123	R3V3AFWPY369L	B00UJGU9GK	499958248	Nature Bound Bug Catcher Toy, Eco-Friendly Bug Vacuum, Catch and Release Indoor/Outdoor Play, Ages 5-12	Toys	4	1	1	Y	N	For Little Nature & Bug Explorers	While I shudder at the thought of playing with nasty creepy crawlers now, I can remember as a young boy being fascinated with whatever I managed to dig up, scoop up, catch in a jar, etc. etc. From spiders to worms, toads to lightning bugs, things &#34;in the wild&#34; were part of my little world. Of course I didn't have anything cool like this set, but boy I wish I did, and I imagine any youngster of those magical years would be all over this.<br /><br />To foster a potential interest in biology & life sciences, this is a decent start. Consider purchasing the set which comes with the critter barn- [[ASIN:B00UUS460C Nature Bound Bug Vacuum and Critter Barn Habitat Combo Set]].	2015-08-31
US	51214646	R2S7MFA2MQ179V	B004LO2AIG	261807014	Spontuneous - The Song Game - Sing It or Shout It - Talent NOT Required (Best Family / Party Board Games for Kids, Teens, Adults - Boy & Girls Ages 8 & Up)	Toys	5	1	1	N	N	Awesome family FUN	Got this for my 12 year old granddaughter's birthday.  It has been the hit of the family.  She brings it everywhere & loves playing it.  It makes for good laughs (not everyone knows the right words to a song they've been singing along to forever....!!!), fierce competition & with the clef cards, quick change ups.  Anyone who enjoys music will enjoy this game:  ALL ages.	2015-08-31
